BibID,Shelfmark,Title,Full Coverage?,Facets
9947639563503681,Ms. Coll. 750,"Giovanbattista Gondi correspondence and financial documents, 1596-1662.",,"16th century 17th century, Italy, Italian, Accounts, Financial records"
9947639633503681,Ms. Coll. 750,"Federigo Gondi correspondence and financial documents, 1575-1669.",,"Italian, 16th century 17th century, 1575, Accounts Credit records Manuscripts, European Manuscripts, Italian - 16th century Manuscripts, Italian - 17th century, Accounting Dyes and dyeing History Silk industry Textile industry, Italy, Gondi, Federigo, recipient, , "
9947639633503681,Ms. Coll. 750,"Federigo Gondi correspondence and financial documents, 1575-1669.",,"16th century 17th century, Italy, Italian, Accounts, Financial records"
9949545723503681,Ms. Coll. 750,"Miscellaneous correspondence and documents, ca. 1530-1753.",N,"Italian, 16th century 17th century 18th century, 1530, Excerpts Financial records Inventories Legal documents Manuscripts, European, Gondi family, , "
9949545723503681,Ms. Coll. 750,"Miscellaneous correspondence and documents, ca. 1530-1753.",N,"16th century 17th century 18th century, Legal, Italian, Document"
9946124553503681,Ms. Coll. 751,"Arrigucci family papers, 1379-1674.",,"Italian, 14th century 15th century 16th century 17th century, 1379, Accounts Codices Financial documents Genealogies Inventories, Arte della lana (Guild : Florence, Italy) Banks and banking Capponi family Galeotti family Gold, Fiesole (Italy) Florence Italy, Arrigucci family, , "
9946124553503681,Ms. Coll. 751,"Arrigucci family papers, 1379-1674.",,"Accounts, 14th century, 15th century, 16th century, 17th century, Italian, Italy, Financial records"
9944935753503681,Ms. Coll. 752,"Concini family papers, 1572-1685.",,"Italian, 16th century 17th century, 1572, Accounts Coats of arms Credit records Genealogical tables Inventories, Accounting Casini, Vergilio Clothing and dress Concini, Alessandra Antinori Concini, Arrigo, Florence Florence (Italy) Italy, Concini family, , "
9944935753503681,Ms. Coll. 752,"Concini family papers, 1572-1685.",,"Accounts, Genealogy, 16th century, 17th century, Italian, Italy, Heraldry"
9945465123503681,Ms. Coll. 753,"Uguccioni family papers, 1520-1534.",,"Italian, 16th century, 1520, Manuscripts, Italian - 16th century Manuscripts, Renaissance Manuscripts, Spanish - 16th century, Acciaiuoli, Roberto Accounting Farm management Gondi, Guglielmo Merchants, Italy, Uguccioni family, , "
9945465123503681,Ms. Coll. 753,"Uguccioni family papers, 1520-1534.",,"Accounts, 16th century, Italian, Paper, Italy"
9945469993503681,Ms. Coll. 754,"Detti family papers, 1578-1591.",,"English, 16th century, 1578, Accounts Financial documents Manuscripts, Italian - 16th century Manuscripts, Renaissance Receipts (financial records), Accounting Arte della lana (Guild : Florence, Italy) Civil law Inheritance and succession Merchants, Florence (Italy) Italy, Detti family, , "
9945469993503681,Ms. Coll. 754,"Detti family papers, 1578-1591.",,"Accounts, 16th century, Financial records, Italian, Italy, Legal"
9945727153503681,Ms. Coll. 755,"Sangalletti family accounts, 1570-1609.",,"Italian, 16th century 17th century, 1570, Accounts Credit records Legal documents Manuscripts, European Manuscripts, Italian - 16th century, Accounting Arcibucci, Alessandro Banks and banking Barducci, Filippo Civil law, Florence Italy Rome, Sangalletti family, , "
9945727153503681,Ms. Coll. 755,"Sangalletti family accounts, 1570-1609.",Y,"Accounts, 16th century, 17th century, Italian, Italy, Financial records, Legal"
9946342743503681,Ms. Coll. 761,"Florentine documents and correspondence collection, 1437-1804.",,"English, 15th century 16th century 17th century 18th century 19th century, 1437, Accounts Credit records Genealogies Inventories Legal documents, Acciaiuoli family Accounting Altoviti family Amadori family Ambassadors, Florence Florence (Italy) Italy Tuscany Tuscany (Italy), Paper, , "
9946342743503681,Ms. Coll. 761,"Florentine documents and correspondence collection, 1437-1804.",Y,"Accounts, Genealogy, 15th century, 16th century, 17th century, 18th century, 19th century, Italian, Paper, Italy, Legal"
9949252783503681,Ms. Coll. 764,"Città di Castello authorization of sale, 1278.",N,"Latin, 13th century, 1278, Legal documents Manuscripts, Latin - 13th century Manuscripts, Medieval, Real property, Città di Castello (Italy) Italy, Città di Castello (Italy). Podestà, Parchment, , "
9949252783503681,Ms. Coll. 764,"Città di Castello authorization of sale, 1278.",N,"13th century, Accounts, Financial records, Italian, Italy"
9949252813503681,Ms. Coll. 764,"Innocent IV privilege, 1247.",N,"Latin, 13th century, 1247, Legal documents Manuscripts, Latin - 13th century Manuscripts, Medieval, Church finance Franciscan convents Franciscans History Monasticism and religious orders, France Lyon (France), Innocent IV, Pope, ca. 1200-1254, Parchment, , "
9949252813503681,Ms. Coll. 764,"Innocent IV privilege, 1247.",N,"13th century, French, History, Christian, Legal, Financial records"
9949279743503681,Ms. Coll. 764,"Bill of sale of land, 1334.",N,"Latin, 14th century, 1334, Manuscripts, Latin - 14th century Manuscripts, Medieval Notarial documents, Bianchi, Giunta Bosselmini, Lippo de Real property Santo Guercino, Lucia di, Italy, Parchment, , "
9949279743503681,Ms. Coll. 764,"Bill of sale of land, 1334.",N,"14th century, Legal, Italian, Document"
9949279753503681,Ms. Coll. 764,"Bill of sale of vineyard land, 1336.",N,"Latin, 14th century, 1336, Manuscripts, Latin - 14th century Manuscripts, Medieval Notarial documents, Cappucci, Arrigo di Minucci, Ducciarello Ranieri, Ciato di Real property, Italy Montaione (Italy), Parchment, , "
9949279753503681,Ms. Coll. 764,"Bill of sale of vineyard land, 1336.",N,"14th century, Legal, Italian, Document"
9949279783503681,Ms. Coll. 764,"Donation to the convent of Santa Giulia, 1338.",N,"Latin, 14th century, 1338, Manuscripts, Latin - 14th century Manuscripts, Medieval Notarial documents, Buffoni, Baldello Ceccoli, Baldo Ceccoli, Bartolo Convento di Santa Giulia (Lucca, Italy) Convents, Italy Lucca (Italy), Parchment, , "
9949279783503681,Ms. Coll. 764,"Donation to the convent of Santa Giulia, 1338.",N,"14th century, Legal, Italian, Document"
9949279803503681,Ms. Coll. 764,"Rental agreement for property in Bonana, 1339.",N,"Latin, 14th century, 1339, Manuscripts, Latin - 14th century Manuscripts, Medieval Notarial documents, Certano, Daina di Real property Salignato, Lunghino di, Florence (Italy) Italy, Parchment, , "
9949279803503681,Ms. Coll. 764,"Rental agreement for property in Bonana, 1339.",N,"14th century, Legal, Italian, Document"
9949279833503681,Ms. Coll. 764,"Petition for guardianship, 1341.",N,"Latin, 14th century, 1341, Legal documents Manuscripts, Latin - 14th century Manuscripts, Medieval Notarial documents Petitions, Goro, Andrea del Goro, Luigi del Guardian and ward Sansedoni, Cecco de Siena (Italy). Tribunale dei Pupilli, Italy Siena Siena (Italy), Parchment, , "
9949279833503681,Ms. Coll. 764,"Petition for guardianship, 1341.",N,"14th century, Legal, Italian, Document"
9949279843503681,Ms. Coll. 764,"Payment request, 1341.",N,"Latin, 14th century, 1341, Financial records Manuscripts, Latin - 14th century Manuscripts, Medieval Notarial documents, Bindi, Ambrogio Bindi, Meo Debt Pago, Sapia di Real property, Italy Siena Siena (Italy), Parchment, , "
9949279843503681,Ms. Coll. 764,"Payment request, 1341.",N,"14th century, Accounts, Financial records, Legal, Italian, Document"
9949279863503681,Ms. Coll. 764,"Excerpt from the book of civil cases of the court of San Miniato, 1342.",N,"Latin, 14th century, 1342, Excerpts Legal documents Manuscripts, Latin - 14th century Manuscripts, Medieval, Bindi, Pietro Civil law Inheritance and succession Lamucci, Corso Nardi, Cellino, Italy San Miniato (Italy), Parchment, , "
9949279863503681,Ms. Coll. 764,"Excerpt from the book of civil cases of the court of San Miniato, 1342.",N,"14th century, Legal, Italian, Document"
9949299633503681,Ms. Coll. 764,"Partnership agreement, 1362.",N,"Latin, 14th century, 1362, Manuscripts, Latin - 14th century Manuscripts, Renaissance Notarial documents, Contucci, Jacopo San Miniato, Francesca di San Miniato, Francesco di, San Miniato (Italy), Parchment, , "
9949299633503681,Ms. Coll. 764,"Partnership agreement, 1362.",N,"14th century, Legal, Italian, Document"
9949299863503681,Ms. Coll. 764,"Guelf party affiliation excerpt, 1365.",N,"Latin, 14th century, 1365, Excerpts Manuscripts, Latin - 14th century Manuscripts, Renaissance Notarial documents, Florence (Republic). Dodici buonomini Florence (Republic). Signoria Guelfs and Ghibellines Rosselmini, Giovanni Rosselmini, Gregorio Tommaso, San Miniato (Italy), Parchment, , "
9949299863503681,Ms. Coll. 764,"Guelf party affiliation excerpt, 1365.",N,"14th century, Legal, Italian, Document"
9949299933503681,Ms. Coll. 764,"Excerpt from the book of statutes of San Genino(?), 1366.",N,"Latin, 14th century, 1366, Excerpts Manuscripts, Latin - 14th century Manuscripts, Renaissance Notarial documents, Inheritance and succession, Italy San Miniato (Italy), Parchment, , "
9949299933503681,Ms. Coll. 764,"Excerpt from the book of statutes of San Genino(?), 1366.",N,"14th century, Legal, Italian, Document"
9949299993503681,Ms. Coll. 764,"Dowry record, 1383.",N,"Latin, 14th century, 1383, Manuscripts, Latin - 14th century Manuscripts, Renaissance Notarial documents, Dowry Guglielmo, Antonio di Novi, Lisa di, Italy San Martino a Farneto (Italy) San Quirico d'Orcia (Italy), Parchment, , "
9949299993503681,Ms. Coll. 764,"Dowry record, 1383.",N,"14th century, Legal, Italian, Document"
9949300023503681,Ms. Coll. 764,"Arte della lana legal decision, 1384.",N,"Latin, 14th century, 1384, Legal documents Manuscripts, Latin - 14th century Manuscripts, Renaissance, Lorenzo, Vanna di Scolario, Bartolomeo di, Florence (Italy), Arte della lana (Guild : Florence, Italy), Parchment, , "
9949300023503681,Ms. Coll. 764,"Arte della lana legal decision, 1384.",N,"14th century, Legal, Italian, Document"
9949411903503681,Ms. Coll. 764,"Ventura di Baronto will, 1385.",N,"Latin, 14th century, 1385, Manuscripts, Latin - 14th century Manuscripts, Renaissance Notarial documents Wills, Baronto, Francesca di Baronto, Taddeo di Baronto, Ventura di Barontolo, Barontolo di Benedetto, Bartolomeo di, Italy Pistoia (Italy), Parchment, , "
9949411903503681,Ms. Coll. 764,"Ventura di Baronto will, 1385.",N,"14th century, Legal, Italian, Document"
9949412093503681,Ms. Coll. 764,"Appointment of executor, 1388.",N,"Latin, 14th century, 1388, Manuscripts, Latin - 14th century Manuscripts, Renaissance Notarial documents, Capponi, Bernardo Capponi, Cappone Capponi, Nicola Inheritance and succession, Florence (Italy) Italy, Parchment, , "
9949412093503681,Ms. Coll. 764,"Appointment of executor, 1388.",N,"14th century, Legal, Italian, Document"
9949412123503681,Ms. Coll. 764,"Land sale contract, 1389.",N,"Latin, 14th century, 1389, Contracts Manuscripts, Latin - 14th century Manuscripts, Renaissance Notarial documents, Corsino, Pietro di Martino, Vanni di Real property, Arezzo (Italy : Province) Italy, Parchment, , "
9949412123503681,Ms. Coll. 764,"Land sale contract, 1389.",N,"14th century, Legal, Italian, Document"
9949412173503681,Ms. Coll. 764,"Petrino Blassori power of attorney, 1395.",N,"Latin, 14th century, 1395, Legal documents Manuscripts, Latin - 14th century Manuscripts, Renaissance Notarial documents, Blassori, Petrino Blassori, Ursina Real property, Italy Perugia (Italy : Province), Parchment, , "
9949412173503681,Ms. Coll. 764,"Petrino Blassori power of attorney, 1395.",N,"14th century, Legal, Italian, Document"
9949412273503681,Ms. Coll. 764,"Appointment of attorney-at-law, 1400s.",N,"Latin, 15th century, 1400, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Giovanni, Jacopo di Matteo, Giovanni di, Florence (Italy), Parchment, , "
9949412273503681,Ms. Coll. 764,"Appointment of attorney-at-law, 1400s.",N,"15th century, Legal, Italian, Document"
9949412363503681,Ms. Coll. 764,"Giannino Minuzio deed of sale, 1339.",N,"Latin, 14th century, 1339, Deeds Manuscripts, Latin - 14th century Manuscripts, Medieval Notarial documents, Minuzio, Chellino Minuzio, Giannino Real property, Italy San Miniato (Italy), Parchment, , "
9949412363503681,Ms. Coll. 764,"Giannino Minuzio deed of sale, 1339.",N,"14th century, Legal, Italian, Document, Charter"
9949412393503681,Ms. Coll. 764,"Arcangelo Paffiere will, 1400.",N,"Latin, 15th century, 1400, Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents Wills, Andrea, Antonio di Detrini, Bartolomeo Frosini, Giovanni Inheritance and succession Paffiere, Arcangelo, Florence (Italy) Italy, Parchment, , "
9949412393503681,Ms. Coll. 764,"Arcangelo Paffiere will, 1400.",N,"15th century, Legal, Italian, Document"
9949412513503681,Ms. Coll. 764,"Don Antonio Bartoli petition, 1401.",N,"Latin, 15th century, 1401, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Bartoli, Antonio Catholic Church. Diocese of Pistoia (Italy) Civil law Tau (Church : Pistoia, Italy) Vallombrosans, Italy Pistoia (Italy : Province), Parchment, , "
9949412513503681,Ms. Coll. 764,"Don Antonio Bartoli petition, 1401.",N,"15th century, Legal, Italian, Document, Christian"
9949412643503681,Ms. Coll. 764,"Declaration of receipt of dowry, 1402.",N,"Latin, 15th century, 1402, Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Brunelleschi, Alderotto de' Brunelleschi, Betto de' Brunelleschi, Simone de' Brunelleschi, Vanna de' Dowry, Florence (Italy) Italy, Parchment, , "
9949412643503681,Ms. Coll. 764,"Declaration of receipt of dowry, 1402.",N,"15th century, Legal, Italian, Document"
9949412833503681,Ms. Coll. 764,"Gregorio di San Miniato deed, 1403.",N,"Latin, 15th century, 1403, Deeds Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Amedei, Bartolomeo Real property San Miniato, Giovanni di San Miniato, Gregorio di San Miniato, Jacopo di, Italy San Miniato (Italy), Parchment, , "
9949412833503681,Ms. Coll. 764,"Gregorio di San Miniato deed, 1403.",N,"15th century, Legal, Italian, Document"
9949414473503681,Ms. Coll. 764,"Lease of San Miniato land, 1407.",N,"Latin, 15th century, 1407, Leases Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Real property San Miniato, Bertinaccio di San Miniato, Gregorio di, Italy San Miniato (Italy), Parchment, , "
9949414473503681,Ms. Coll. 764,"Lease of San Miniato land, 1407.",N,"15th century, Legal, Italian, Document"
9949414503503681,Ms. Coll. 764,"Ox payment decision, 1407.",N,"Latin, 15th century, 1407, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Brusciana, Matteo di Civil law Gherardini, Giorgio de' Monteboro, Nicola di San Miniato, Gregorio di, Italy San Miniato (Italy), Parchment, , "
9949414503503681,Ms. Coll. 764,"Ox payment decision, 1407.",N,"15th century, Legal, Italian, Document"
9949414523503681,Ms. Coll. 764,"Declaration of receipt of ox, 1407.",N,"Latin, 15th century, 1407, Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Falconevisi, Nanni Falconevisi, Ranuccio San Miniato, Gregorio di Filippo di, San Miniato (Italy), Parchment, , "
9949414523503681,Ms. Coll. 764,"Declaration of receipt of ox, 1407.",N,"15th century, Legal, Italian, Document"
9949414553503681,Ms. Coll. 764,"Don Giovanni di Bartolo inheritance acknowledgment, 1412.",N,"Latin, 15th century, 1412, Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Bartolo, Bartolomeo di Bartolo, Giovanni di Inheritance and succession Monte, Guiduccio del Wills, Barberino di Val d'Elsa (Italy) Florence (Italy) Italy, Parchment, , "
9949414553503681,Ms. Coll. 764,"Don Giovanni di Bartolo inheritance acknowledgment, 1412.",N,"15th century, Legal, Italian, Document"
9949415213503681,Ms. Coll. 764,"Vanne de' Medici power of attorney, 1413.",N,"Latin, 15th century, 1413, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Aldobrandini, Giovanni degli Civil law Duti, Domenico Medici, Giovanni de' Medici, Vanne de', Italy Mugello Valley (Italy) Scarperia (Italy), Parchment, , "
9949415213503681,Ms. Coll. 764,"Vanne de' Medici power of attorney, 1413.",N,"15th century, Legal, Italian, Document"
9949415363503681,Ms. Coll. 764,"Giovanni de' Medici power of attorney, 1414.",N,"Latin, 15th century, 1414, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Francesco, Guidone di Medici, Giovanni de' Pugi, Leonardo, Florence (Italy), Parchment, , "
9949415363503681,Ms. Coll. 764,"Giovanni de' Medici power of attorney, 1414.",N,"15th century, Legal, Italian, Document"
9949415393503681,Ms. Coll. 764,"Cecco di Nardo deed, 1414.",N,"Latin, 15th century, 1414, Deeds Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Baroncini, Andrea Fanti, Matteo Francesco, Giuliano di Nardo, Cecco di Real property, Fucecchio (Italy) Italy, Parchment, , "
9949415393503681,Ms. Coll. 764,"Cecco di Nardo deed, 1414.",N,"14th century, Legal, Italian, Document, Charter"
9949415423503681,Ms. Coll. 764,"Michele di Fidanza power of attorney, 1415.",N,"Latin, 15th century, 1415, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Alberto, Alberto di San Miniato, Bartolomeo di San Miniato, Francesco di San Miniato, Michele di Tommaso, Guido di, San Miniato (Italy), Parchment, , "
9949415423503681,Ms. Coll. 764,"Michele di Fidanza power of attorney, 1415.",N,"15th century, Legal, Italian, Document"
9949415433503681,Ms. Coll. 764,"Guglielmo Maro power of attorney, 1415.",N,"Latin, 15th century, 1415, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Maro, Guglielmo Paolo, Galigario di Paolo, Giovanni di, Florence (Italy), Parchment, , "
9949415433503681,Ms. Coll. 764,"Guglielmo Maro power of attorney, 1415.",N,"15th century, Legal, Italian, Document"
9949415443503681,Ms. Coll. 764,"Michele di Fidanza power of attorney, 1415.",N,"Latin, 15th century, 1415, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Alberto, Alberto di Andrea, Pietro di Finaza, Michele di Tommaso, Guidone di, Florence (Italy) San Miniato (Italy), Parchment, , "
9949415443503681,Ms. Coll. 764,"Michele di Fidanza power of attorney, 1415.",N,"15th century, Legal, Italian, Document"
9949415573503681,Ms. Coll. 764,"Appointment of mediators, 1418.",N,"Latin, 15th century, 1418, Financial records Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance, Baldo, Antonio di Baldo, Vestro di Buondelmonti, Giovanni de' Chimente, Andrea di Fioravante, Francesco, Florence (Italy), Parchment, , "
9949415573503681,Ms. Coll. 764,"Appointment of mediators, 1418.",N,"15th century, Legal, Italian, Document"
9949415593503681,Ms. Coll. 764,"Appointment of legal representatives, 1419.",N,"Latin, 15th century, 1419, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Civil law Guelfo, Martino di Martino, Barone di Puccetti, Pietro Silvestro, Giacomo di, Italy Terranuova Bracciolini (Italy), Parchment, , "
9949415593503681,Ms. Coll. 764,"Appointment of legal representatives, 1419.",N,"15th century, Legal, Italian, Document"
9949415663503681,Ms. Coll. 764,"Domenico di Bardo power of attorney, 1419.",N,"Latin, 15th century, 1419, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Bardo, Domenico di Francesco, Uliva di Silvestro, Giacomo di, Fucecchio (Italy), Parchment, , "
9949415663503681,Ms. Coll. 764,"Domenico di Bardo power of attorney, 1419.",N,"15th century, Legal, Italian, Document"
9949415733503681,Ms. Coll. 764,"Cenni Pagliaiolo power of attorney, 1419.",N,"Latin, 15th century, 1419, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Alessandri, Piero degli Filippini, Antonio Pagliaiolo, Cenni Pannocchini, Giovanni, Florence (Italy), Parchment, , "
9949415733503681,Ms. Coll. 764,"Cenni Pagliaiolo power of attorney, 1419.",N,"15th century, Legal, Italian, Document"
9949416373503681,Ms. Coll. 764,"Bruno Burelli power of attorney, 1419.",N,"Latin, 15th century, 1419, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Bartolomeo, Lorenzo di Burelli, Bruno Donato, Francesco di Giovanni, Nino di Jacopo, Giovanni di, Florence (Italy), Parchment, , "
9949416373503681,Ms. Coll. 764,"Bruno Burelli power of attorney, 1419.",N,"15th century, Legal, Italian, Document"
9949416383503681,Ms. Coll. 764,"Mea Lupi power of attorney, 1419.",N,"Latin, 15th century, 1419, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Cristoforo, Pietro di Lupi, Mea Silvestro, Giacomo di, Florence (Italy), Parchment, , "
9949416383503681,Ms. Coll. 764,"Mea Lupi power of attorney, 1419.",N,"15th century, Legal, Italian, Document"
9949416543503681,Ms. Coll. 764,"Ghita Gabrielli power of attorney, 1419.",N,"Latin, 15th century, 1419, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Cristofano, Filippo di Gabrielli, Ghita Inheritance and succession Mucini, Domenico Nacci, Filippo, Italy Torri in Val di Pesa (Italy), Parchment, , "
9949416543503681,Ms. Coll. 764,"Ghita Gabrielli power of attorney, 1419.",N,"15th century, Legal, Italian, Document"
9949443443503681,Ms. Coll. 764,"Niccolò de Marignis power of attorney, 1419.",N,"Latin, 15th century, 1419, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Alessandri, Pietro degli Marignis, Niccolò de Rucellai, Filippo de' Silvestro, Giacomo di, Florence (Italy), Parchment, , "
9949443443503681,Ms. Coll. 764,"Niccolò de Marignis power of attorney, 1419.",N,"15th century, Legal, Italian, Document"
9949443453503681,Ms. Coll. 764,"Mariotto Cresci power of attorney, 1419.",N,"Latin, 15th century, 1419, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Alessandri, Pietro degli Cresci, Mariotto Silvestri, Jacopo, Florence (Italy), Parchment, , "
9949443453503681,Ms. Coll. 764,"Mariotto Cresci power of attorney, 1419.",N,"15th century, Legal, Italian, Document"
9949443953503681,Ms. Coll. 764,"Lorenzo di Antonio power of attorney, 1419.",N,"Latin, 15th century, 1419, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Antonio, Lorenzo di Caravaggio, Giovanni, Pisa (Italy), Parchment, , "
9949443953503681,Ms. Coll. 764,"Lorenzo di Antonio power of attorney, 1419.",N,"15th century, Legal, Italian, Document"
9949443973503681,Ms. Coll. 764,"Benedetto degli Armaleoni power of attorney, 1419.",N,"Latin, 15th century, 1419, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Armaleoni, Benedetto degli Bianchi, Michele Giacomini, Francesco Guidoni, Luigi, San Miniato (Italy), Parchment, , "
9949443973503681,Ms. Coll. 764,"Benedetto degli Armaleoni power of attorney, 1419.",N,"15th century, Legal, Italian, Document"
9949444003503681,Ms. Coll. 764,"Andrea di Sommariva power of attorney, 1420.",N,"Latin, 15th century, 1420, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Alessandro, Pietro di Giovanni, Giacomo di Sommariva, Andrea di, Florence (Italy), Parchment, , "
9949444003503681,Ms. Coll. 764,"Andrea di Sommariva power of attorney, 1420.",N,"15th century, Legal, Italian, Document"
9949444063503681,Ms. Coll. 764,"Miniato di Cimatore and Antonio dei Biffoli power of attorney, 1420.",N,"Latin, 15th century, 1420, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Bartolomei, Lorenzo Biffoli, Antonio dei Cimatore, Miniato di Fighinelli, Tommaso de' Giovanni, Giacomo di, Florence (Italy), Parchment, , "
9949444063503681,Ms. Coll. 764,"Miniato di Cimatore and Antonio dei Biffoli power of attorney, 1420.",N,"15th century, Legal, Italian, Document"
9949444653503681,Ms. Coll. 764,"Guida di Stefano power of attorney, 1420.",N,"Latin, 15th century, 1420, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Ambrogio, Leonardo d' Binduccio, Pietro di Geri, Geri di Geri, Giovanni di Pietro, Antonio, Florence (Italy), Parchment, , "
9949444653503681,Ms. Coll. 764,"Guida di Stefano power of attorney, 1420.",N,"15th century, Legal, Italian, Document"
9949444993503681,Ms. Coll. 764,"Angiola Pagani power of attorney, 1420.",N,"Latin, 15th century, 1420, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Alessandri, Piero degli Dini, Francesco Niccolò, Lapino di Pagani, Angiola San Miniato, Bartolomeo di, Montaione (Italy), Parchment, , "
9949444993503681,Ms. Coll. 764,"Angiola Pagani power of attorney, 1420.",N,"15th century, Legal, Italian, Document"
9949445003503681,Ms. Coll. 764,"Paolo Bertini power of attorney, 1420.",N,"Latin, 15th century, 1420, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Bartolomei, Lorenzo Bertini, Paolo Filippo, Niccolò di Paolo, Stefano di Peri, Giovanni, Florence (Italy), Parchment, , "
9949445003503681,Ms. Coll. 764,"Paolo Bertini power of attorney, 1420.",N,"15th century, Legal, Italian, Document"
9949445013503681,Ms. Coll. 764,"Don Matteo Zati deed of gift, 1420.",N,"Latin, 15th century, 1420, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Pieri, Agostino Pieri, Matteo Real property Rucellai, Donato Zati, Matteo di Bernardo, Florence (Italy) Italy, Parchment, , "
9949445013503681,Ms. Coll. 764,"Don Matteo Zati deed of gift, 1420.",N,"15th century, Legal, Italian, Document"
9949445033503681,Ms. Coll. 764,"Notarial document, 1420.",N,"Latin, 15th century, 1420, Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Florence (Italy), Parchment, , "
9949445033503681,Ms. Coll. 764,"Notarial document, 1420.",N,"15th century, Legal, Italian, Document"
9949445043503681,Ms. Coll. 764,"Matteo di Santi record of house sale, 1420.",N,"Latin, 15th century, 1420, Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Bartolomeo, Domenico di Manni, Marino Real property Santi, Matteo di Vannoli, Nanne, Fucecchio (Italy) Italy, Parchment, , "
9949445043503681,Ms. Coll. 764,"Matteo di Santi record of house sale, 1420.",N,"15th century, Legal, Italian, Document"
9949445073503681,Ms. Coll. 764,"Piero di Binduccio power of attorney, 1420.",N,"Latin, 15th century, 1420, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Alessandri, Piero degli Binduccio, Giovanna di Binduccio, Piero di Giovanni, Nino di Girolami, Matteo de, Florence (Italy) Montaione (Italy), Parchment, , "
9949445073503681,Ms. Coll. 764,"Piero di Binduccio power of attorney, 1420.",N,"15th century, Legal, Italian, Document"
9949445103503681,Ms. Coll. 764,"Filippo della Casa power of attorney, 1420.",N,"Latin, 15th century, 1420, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Alessandri, Piero degli Casa, Filippo della Girolami, Matteo de Paolo, Stefano di Peri, Giovanni, Florence (Italy), Parchment, , "
9949445103503681,Ms. Coll. 764,"Filippo della Casa power of attorney, 1420.",N,"15th century, Legal, Italian, Document"
9949445193503681,Ms. Coll. 764,"Bartolomeo di Piero power of attorney, 1420.",N,"Latin, 15th century, 1420, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Domenico, Giovanni di Guelfi, Martino Paoli, Stefano Piero, Bartolomeo di, Florence (Italy), Parchment, , "
9949445193503681,Ms. Coll. 764,"Bartolomeo di Piero power of attorney, 1420.",N,"15th century, Legal, Italian, Document"
9949445303503681,Ms. Coll. 764,"Ghita Gabrielli power of attorney, 1420.",N,"Latin, 15th century, 1420, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Bartolomeo, Giovanni di Chelli, Marco Gabrielli, Ghita Lorenzo, Betto di Lorenzo, Lello di, Torri in Val di Pesa (Italy), Parchment, , "
9949445303503681,Ms. Coll. 764,"Ghita Gabrielli power of attorney, 1420.",N,"15th century, Legal, Italian, Document"
